"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"63","0","McHENRY","130","JEB BUSH","120","PRESIDENT","RIL  1","1990","12","Republican","4"
"63","0","McHENRY","135","CHRIS CHRISTIE","120","PRESIDENT","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","150","DONALD J. TRUMP","120","PRESIDENT","RIL  1","1990","12","Republican","264"
"63","0","McHENRY","140","TED CRUZ","120","PRESIDENT","RIL  1","1990","12","Republican","147"
"63","0","McHENRY","145","MARCO RUBIO","120","PRESIDENT","RIL  1","1990","12","Republican","43"
"63","0","McHENRY","155","RAND PAUL","120","PRESIDENT","RIL  1","1990","12","Republican","7"
"63","0","McHENRY","160","CARLY FIORINA","120","PRESIDENT","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","165","MIKE HUCKABEE","120","PRESIDENT","RIL  1","1990","12","Republican","1"
"63","0","McHENRY","170","RICK SANTORUM","120","PRESIDENT","RIL  1","1990","12","Republican","2"
"63","0","McHENRY","175","JOHN R. KASICH","120","PRESIDENT","RIL  1","1990","12","Republican","98"
"63","0","McHENRY","180","BEN CARSON","120","PRESIDENT","RIL  1","1990","12","Republican","2"
"63","0","McHENRY","9001","Write-in","120","PRESIDENT","RIL  1","1990","12","Republican","2"
"63","0","McHENRY","0","Blank Ballots","120","PRESIDENT","RIL  1","1990","12","Republican","3"
"63","0","McHENRY","0","Under Votes","120","PRESIDENT","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","0","Over Votes","120","PRESIDENT","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","200","JAMES T. MARTER","160","UNITED STATES SENATOR","RIL  1","1990","12","Republican","201"
"63","0","McHENRY","205","MARK STEVEN KIRK","160","UNITED STATES SENATOR","RIL  1","1990","12","Republican","335"
"63","0","McHENRY","0","Blank Ballots","160","UNITED STATES SENATOR","RIL  1","1990","12","Republican","37"
"63","0","McHENRY","0","Under Votes","160","UNITED STATES SENATOR","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","0","Over Votes","160","UNITED STATES SENATOR","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","220","LESLIE GEISSLER MUNG","210","COMPTROLLER","RIL  1","1990","12","Republican","454"
"63","0","McHENRY","0","Blank Ballots","210","COMPTROLLER","RIL  1","1990","12","Republican","119"
"63","0","McHENRY","0","Under Votes","210","COMPTROLLER","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","0","Over Votes","210","COMPTROLLER","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","500","RANDALL M. ""RANDY"" HULTGREN","380","14TH CONGRESS","RIL  1","1990","12","Republican","462"
"63","0","McHENRY","0","Blank Ballots","380","14TH CONGRESS","RIL  1","1990","12","Republican","111"
"63","0","McHENRY","0","Under Votes","380","14TH CONGRESS","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","0","Over Votes","380","14TH CONGRESS","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","3400","ANDERA BURNETTE","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","221"
"63","0","McHENRY","3405","CHRIS BOCKAY","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","218"
"63","0","McHENRY","3410","LINDA CHRISTL","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","221"
"63","0","McHENRY","3415","TOM CROSS","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","7"
"63","0","McHENRY","3420","ANDREW M. FAVILLE","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","4"
"63","0","McHENRY","3425","GERARD J. KEATING","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","9"
"63","0","McHENRY","3430","GRETCHEN FRITZ","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","124"
"63","0","McHENRY","3435","CHUCK KERN","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","131"
"63","0","McHENRY","3440","STEVE ROONEY","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","130"
"63","0","McHENRY","3445","SHARON J. LANG","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","5"
"63","0","McHENRY","3450","THOMAS STUEBNER","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","5"
"63","0","McHENRY","3455","RICHARD DZIUBAN","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","3"
"63","0","McHENRY","3460","KEVIN GEARY","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","3"
"63","0","McHENRY","3465","TERRI WINTERMUTE","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","4"
"63","0","McHENRY","3470","MARK MYSLINSKI","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","2"
"63","0","McHENRY","3475","KATHLEEN SALVI","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","6"
"63","0","McHENRY","3480","IRENE M. NAPIER","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","2"
"63","0","McHENRY","3530","BARBARA WHEELER","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","32"
"63","0","McHENRY","3535","JAMES D. ""JIM"" OBERWEIS","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","54"
"63","0","McHENRY","3540","MARK BATINICK","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","27"
"63","0","McHENRY","3500","MICHAEL SMYK","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","12"
"63","0","McHENRY","3505","ERIC CARL HENDRICKS","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","11"
"63","0","McHENRY","3510","JOHN BERNARD MAZUR","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","7"
"63","0","McHENRY","3485","SCOTT R. GRYDER","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","85"
"63","0","McHENRY","3490","VASAVI KRISHNASRI CHAKKA","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","77"
"63","0","McHENRY","3495","MATTHEW G. PROCHASKA","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","85"
"63","0","McHENRY","3515","CONNIE L. VON KEUDEL","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","3"
"63","0","McHENRY","3520","GABRIELA F. WYATT","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","6"
"63","0","McHENRY","3525","STANTON J. BOND","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","7"
"63","0","McHENRY","0","Blank Ballots","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","42"
"63","0","McHENRY","0","Under Votes","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","92"
"63","0","McHENRY","0","Over Votes","496","14TH REPUBLICAN DELEGATE","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","5905","STEVE BISHOP","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","133"
"63","0","McHENRY","5910","SUSAN B. DIXON","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","124"
"63","0","McHENRY","5915","DAWN DAMIANI","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","118"
"63","0","McHENRY","5920","PAUL D. LENCIONI","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","8"
"63","0","McHENRY","5925","BURTON D. MINOR","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","5"
"63","0","McHENRY","5930","GARY T. RABINE","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","7"
"63","0","McHENRY","5935","JENNIFER NEVINS","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","213"
"63","0","McHENRY","5940","LARRY CHAPEL","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","197"
"63","0","McHENRY","5945","MATTHEW O. STERBA","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","194"
"63","0","McHENRY","5950","CHARLES J. RECTOR","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","4"
"63","0","McHENRY","5955","SARAH STUEBNER","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","7"
"63","0","McHENRY","5960","JEFFERY METZGER","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","7"
"63","0","McHENRY","5965","LAURENE GEARY","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","6"
"63","0","McHENRY","5970","TED KOCH","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","3"
"63","0","McHENRY","5975","DAVID PALUCH","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","3"
"63","0","McHENRY","6015","AL SALVI","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","31"
"63","0","McHENRY","6020","THOMAS C. ""TOM"" RANK","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","30"
"63","0","McHENRY","6025","KEITH R. WHEELER","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","27"
"63","0","McHENRY","5995","JOSEPH T. GILLESPIE","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","90"
"63","0","McHENRY","6000","GARY J. GOLINSKI","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","77"
"63","0","McHENRY","6005","ROBERT E. DAVIDSON","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","80"
"63","0","McHENRY","5980","DENNIS D. EDWARDS","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","9"
"63","0","McHENRY","5985","MARK K. ACUFF","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","6"
"63","0","McHENRY","5990","WILLIAM P. TELL","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","10"
"63","0","McHENRY","6010","ALEX PIETRAROSSO","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","15"
"63","0","McHENRY","0","Blank Ballots","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","63"
"63","0","McHENRY","0","Under Votes","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","126"
"63","0","McHENRY","0","Over Votes","498","14TH REPUBLICAN ALTERNATE DELEGATE","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","6720","PAMELA ALTHOFF","1100","32ND SENATE","RIL  1","1990","12","Republican","478"
"63","0","McHENRY","0","Blank Ballots","1100","32ND SENATE","RIL  1","1990","12","Republican","95"
"63","0","McHENRY","0","Under Votes","1100","32ND SENATE","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","0","Over Votes","1100","32ND SENATE","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","7385","STEVEN REICK","2000","63RD REPRESENTATIVE","RIL  1","1990","12","Republican","296"
"63","0","McHENRY","7390","JEFFERY LICHTE","2000","63RD REPRESENTATIVE","RIL  1","1990","12","Republican","184"
"63","0","McHENRY","0","Blank Ballots","2000","63RD REPRESENTATIVE","RIL  1","1990","12","Republican","93"
"63","0","McHENRY","0","Under Votes","2000","63RD REPRESENTATIVE","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","0","Over Votes","2000","63RD REPRESENTATIVE","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","8725","DEMETRI TSILIMIGRAS","4670","22ND CIRCUIT- GRAHAM VACANCY","RIL  1","1990","12","Republican","131"
"63","0","McHENRY","8730","JAMES S. COWLIN","4670","22ND CIRCUIT- GRAHAM VACANCY","RIL  1","1990","12","Republican","384"
"63","0","McHENRY","0","Blank Ballots","4670","22ND CIRCUIT- GRAHAM VACANCY","RIL  1","1990","12","Republican","58"
"63","0","McHENRY","0","Under Votes","4670","22ND CIRCUIT- GRAHAM VACANCY","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","0","Over Votes","4670","22ND CIRCUIT- GRAHAM VACANCY","RIL  1","1990","12","Republican","0"
"63","0","McHENRY","100","HILLARY CLINTON","120","PRESIDENT","MAR  1","1106","11","Democrat","54"
"63","0","McHENRY","105","WILLIE L. WILSON","120","PRESIDENT","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","110","MARTIN J. O'MALLEY","120","PRESIDENT","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","115","ROQUE ""ROCKY"" DE LA FUENTE","120","PRESIDENT","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","120","LARRY (LAWRENCE) COHEN","120","PRESIDENT","MAR  1","1106","11","Democrat","1"
"63","0","McHENRY","125","BERNIE SANDERS","120","PRESIDENT","MAR  1","1106","11","Democrat","102"
"63","0","McHENRY","9000","Write-in","120","PRESIDENT","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","9002","WRI-DAVID FORMHALS","120","PRESIDENT","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Blank Ballots","120","PRESIDENT","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Under Votes","120","PRESIDENT","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Over Votes","120","PRESIDENT","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","185","ANDREA ZOPP","160","UNITED STATES SENATOR","MAR  1","1106","11","Democrat","30"
"63","0","McHENRY","190","TAMMY DUCKWORTH","160","UNITED STATES SENATOR","MAR  1","1106","11","Democrat","100"
"63","0","McHENRY","195","NAPOLEON HARRIS","160","UNITED STATES SENATOR","MAR  1","1106","11","Democrat","12"
"63","0","McHENRY","0","Blank Ballots","160","UNITED STATES SENATOR","MAR  1","1106","11","Democrat","15"
"63","0","McHENRY","0","Under Votes","160","UNITED STATES SENATOR","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Over Votes","160","UNITED STATES SENATOR","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","215","SUSANA MENDOZA","210","COMPTROLLER","MAR  1","1106","11","Democrat","116"
"63","0","McHENRY","0","Blank Ballots","210","COMPTROLLER","MAR  1","1106","11","Democrat","41"
"63","0","McHENRY","0","Under Votes","210","COMPTROLLER","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Over Votes","210","COMPTROLLER","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","485","JIM WALZ","380","14TH CONGRESS","MAR  1","1106","11","Democrat","35"
"63","0","McHENRY","490","JOHN J HOSTA","380","14TH CONGRESS","MAR  1","1106","11","Democrat","47"
"63","0","McHENRY","495","JESSE MAGGITT","380","14TH CONGRESS","MAR  1","1106","11","Democrat","35"
"63","0","McHENRY","0","Blank Ballots","380","14TH CONGRESS","MAR  1","1106","11","Democrat","40"
"63","0","McHENRY","0","Under Votes","380","14TH CONGRESS","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Over Votes","380","14TH CONGRESS","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","3355","JENNIFER BERTINO-TARRANT","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","48"
"63","0","McHENRY","3360","JACK FRANKS","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","79"
"63","0","McHENRY","3365","MARK A. GUETHLE","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","40"
"63","0","McHENRY","3370","KRISTINA ZAHORIK","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","47"
"63","0","McHENRY","3375","ROBYN SUTCLIFF","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","41"
"63","0","McHENRY","3380","LUIS AGUILAR","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","35"
"63","0","McHENRY","3385","ALISON SQUIRES","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","48"
"63","0","McHENRY","3390","PETER GRANT","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","35"
"63","0","McHENRY","3395","BONNIE OWENS","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","47"
"63","0","McHENRY","0","Blank Ballots","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","18"
"63","0","McHENRY","0","Under Votes","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","136"
"63","0","McHENRY","0","Over Votes","495","14TH DEMOCRATIC DELEGATE","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Blank Ballots","1100","32ND SENATE","MAR  1","1106","11","Democrat","55"
"63","0","McHENRY","0","Under Votes","1100","32ND SENATE","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Over Votes","1100","32ND SENATE","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","7380","JACK D. FRANKS","2000","63RD REPRESENTATIVE","MAR  1","1106","11","Democrat","139"
"63","0","McHENRY","0","Blank Ballots","2000","63RD REPRESENTATIVE","MAR  1","1106","11","Democrat","18"
"63","0","McHENRY","0","Under Votes","2000","63RD REPRESENTATIVE","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Over Votes","2000","63RD REPRESENTATIVE","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Blank Ballots","4670","22ND CIRCUIT- GRAHAM VACANCY","MAR  1","1106","11","Democrat","55"
"63","0","McHENRY","0","Under Votes","4670","22ND CIRCUIT- GRAHAM VACANCY","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","0","Over Votes","4670","22ND CIRCUIT- GRAHAM VACANCY","MAR  1","1106","11","Democrat","0"
"63","0","McHENRY","130","JEB BUSH","120","PRESIDENT","MAR  1","1106","12","Republican","2"
"63","0","McHENRY","135","CHRIS CHRISTIE","120","PRESIDENT","MAR  1","1106","12","Republican","2"
"63","0","McHENRY","150","DONALD J. TRUMP","120","PRESIDENT","MAR  1","1106","12","Republican","113"
"63","0","McHENRY","140","TED CRUZ","120","PRESIDENT","MAR  1","1106","12","Republican","87"
"63","0","McHENRY","145","MARCO RUBIO","120","PRESIDENT","MAR  1","1106","12","Republican","26"
"63","0","McHENRY","155","RAND PAUL","120","PRESIDENT","MAR  1","1106","12","Republican","1"
"63","0","McHENRY","160","CARLY FIORINA","120","PRESIDENT","MAR  1","1106","12","Republican","1"
"63","0","McHENRY","165","MIKE HUCKABEE","120","PRESIDENT","MAR  1","1106","12","Republican","1"
"63","0","McHENRY","170","RICK SANTORUM","120","PRESIDENT","MAR  1","1106","12","Republican","3"
"63","0","McHENRY","175","JOHN R. KASICH","120","PRESIDENT","MAR  1","1106","12","Republican","46"
"63","0","McHENRY","180","BEN CARSON","120","PRESIDENT","MAR  1","1106","12","Republican","3"
"63","0","McHENRY","9001","Write-in","120","PRESIDENT","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","0","Blank Ballots","120","PRESIDENT","MAR  1","1106","12","Republican","2"
"63","0","McHENRY","0","Under Votes","120","PRESIDENT","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","0","Over Votes","120","PRESIDENT","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","200","JAMES T. MARTER","160","UNITED STATES SENATOR","MAR  1","1106","12","Republican","100"
"63","0","McHENRY","205","MARK STEVEN KIRK","160","UNITED STATES SENATOR","MAR  1","1106","12","Republican","167"
"63","0","McHENRY","0","Blank Ballots","160","UNITED STATES SENATOR","MAR  1","1106","12","Republican","20"
"63","0","McHENRY","0","Under Votes","160","UNITED STATES SENATOR","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","0","Over Votes","160","UNITED STATES SENATOR","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","220","LESLIE GEISSLER MUNG","210","COMPTROLLER","MAR  1","1106","12","Republican","226"
"63","0","McHENRY","0","Blank Ballots","210","COMPTROLLER","MAR  1","1106","12","Republican","60"
"63","0","McHENRY","0","Under Votes","210","COMPTROLLER","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","0","Over Votes","210","COMPTROLLER","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","500","RANDALL M. ""RANDY"" HULTGREN","380","14TH CONGRESS","MAR  1","1106","12","Republican","230"
"63","0","McHENRY","0","Blank Ballots","380","14TH CONGRESS","MAR  1","1106","12","Republican","57"
"63","0","McHENRY","0","Under Votes","380","14TH CONGRESS","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","0","Over Votes","380","14TH CONGRESS","MAR  1","1106","12","Republican","0"
"63","0","McHENRY","3400","ANDERA BURNETTE","496","14TH REPUBLICAN DELEGATE","MAR  1","1106","12","Republican","98"
"63","0","McHENRY","3405","CHRIS BOCKAY","496","14TH REPUBLICAN DELEGATE","MAR  1","1106","12","Republican","90"
"63","0","McHENRY","3410","LINDA CHRISTL","496","14TH REPUBLICAN DELEGATE","MAR  1","1106","12","Republican","88"
"63","0","McHENRY","3415","TOM CROSS","496","14TH REPUBLICAN DELEGATE","MAR  1","1106","12","Republican","8"
"63","0","McHENRY","3420","ANDREW M. FAVILLE","496","14TH REPUBLICAN DELEGATE","MAR  1","1106","12","Republican","4"
"63","0","McHENRY","3425","GERARD J. KEATING","496","14TH REPUBLICAN DELEGATE","MAR  1","1106","12","Republican","8"
"63","0","McHENRY","3430","GRETCHEN FRITZ","496","14TH REPUBLICAN DELEGATE","MAR  1","1106","12","Republican","79"
"63","0","McHENRY","3435","CHUCK KERN","496","14TH REPUBLICAN DELEGATE","MAR  1","1106","12","Republican","81"
