JurisdictionID,JurisContainerID,JurisName,EISCandidateID,CandidateName,EISContestID,ContestName,PrecinctName,Registration,EISPartyID,PartyName,VoteCount
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 01,712,0,,0
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 01,712,0,,49
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 01,712,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 01,712,0,,60
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 01,712,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 01,712,0,,46
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 01,712,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 01,712,0,,46
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 01,712,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 02,884,0,,194
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 02,884,0,,4
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 02,884,0,,3
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 02,884,0,,5
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 02,884,0,,4
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 02,884,0,,8
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 02,884,0,,11
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,1040,26TH SENATE,ALGONQUIN 02,884,0,,3
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,1100,32ND SENATE,ALGONQUIN 02,884,0,,7
63,0,McHENRY,0,Over Votes,1100,32ND SENATE,ALGONQUIN 02,884,0,,1
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 02,884,0,,14
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,2010,64TH REPRESENTATIVE,ALGONQUIN 02,884,0,,10
63,0,McHENRY,0,Over Votes,2010,64TH REPRESENTATIVE,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 02,884,0,,73
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 02,884,0,,71
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 02,884,0,,73
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 02,884,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 03,757,0,,86
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 03,757,0,,4
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 03,757,0,,8
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 03,757,0,,1
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 03,757,0,,5
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 03,757,0,,6
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 03,757,0,,12
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,1040,26TH SENATE,ALGONQUIN 03,757,0,,8
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 03,757,0,,56
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 03,757,0,,66
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 03,757,0,,63
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 03,757,0,,64
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 03,757,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 04,1022,0,,251
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 04,1022,0,,15
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 04,1022,0,,11
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 04,1022,0,,8
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 04,1022,0,,9
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 04,1022,0,,1
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 04,1022,0,,8
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 04,1022,0,,10
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,Under Votes,1040,26TH SENATE,ALGONQUIN 04,1022,0,,9
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 04,1022,0,,95
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 04,1022,0,,107
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 04,1022,0,,78
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 04,1022,0,,1
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 04,1022,0,,78
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 04,1022,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 05,1232,0,,327
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 05,1232,0,,6
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 05,1232,0,,6
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 05,1232,0,,1
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 05,1232,0,,6
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 05,1232,0,,3
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 05,1232,0,,1
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 05,1232,0,,8
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 05,1232,0,,10
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,Under Votes,1040,26TH SENATE,ALGONQUIN 05,1232,0,,12
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 05,1232,0,,95
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 05,1232,0,,106
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 05,1232,0,,103
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 05,1232,0,,110
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 05,1232,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 06,812,0,,70
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 06,812,0,,5
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 06,812,0,,4
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 06,812,0,,3
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 06,812,0,,4
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 06,812,0,,7
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 06,812,0,,7
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,1040,26TH SENATE,ALGONQUIN 06,812,0,,10
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 06,812,0,,64
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 06,812,0,,74
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 06,812,0,,46
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 06,812,0,,50
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 06,812,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 7,494,0,,87
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 7,494,0,,2
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 7,494,0,,5
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 7,494,0,,4
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 7,494,0,,2
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 7,494,0,,6
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 7,494,0,,7
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,1100,32ND SENATE,ALGONQUIN 7,494,0,,11
63,0,McHENRY,0,Over Votes,1100,32ND SENATE,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,2010,64TH REPRESENTATIVE,ALGONQUIN 7,494,0,,10
63,0,McHENRY,0,Over Votes,2010,64TH REPRESENTATIVE,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 7,494,0,,39
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 7,494,0,,32
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 7,494,0,,43
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 7,494,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 8,995,0,,148
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 8,995,0,,5
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 8,995,0,,4
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 8,995,0,,2
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 8,995,0,,5
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 8,995,0,,2
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 8,995,0,,5
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,1040,26TH SENATE,ALGONQUIN 8,995,0,,6
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 8,995,0,,53
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 8,995,0,,59
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 8,995,0,,63
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 8,995,0,,64
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 8,995,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 9,865,0,,351
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 9,865,0,,7
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 9,865,0,,5
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 9,865,0,,4
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 9,865,0,,3
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 9,865,0,,1
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 9,865,0,,5
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 9,865,0,,12
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,1040,26TH SENATE,ALGONQUIN 9,865,0,,10
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 9,865,0,,72
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 9,865,0,,87
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 9,865,0,,77
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 9,865,0,,77
63,0,McHENRY,0,Over Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 9,865,0,,0
63,0,McHENRY,0,,0,,ALGONQUIN 10,1011,0,,127
63,0,McHENRY,0,Under Votes,300,6TH CONGRESS,ALGONQUIN 10,1011,0,,8
63,0,McHENRY,0,Over Votes,300,6TH CONGRESS,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 10,1011,0,,9
63,0,McHENRY,0,Over Votes,180,GOVERNOR AND LIEUTENANT GOVERNOR,ALGONQUIN 10,1011,0,,1
63,0,McHENRY,0,Under Votes,190,ATTORNEY GENERAL,ALGONQUIN 10,1011,0,,6
63,0,McHENRY,0,Over Votes,190,ATTORNEY GENERAL,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,200,SECRETARY OF STATE,ALGONQUIN 10,1011,0,,5
63,0,McHENRY,0,Over Votes,200,SECRETARY OF STATE,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,210,COMPTROLLER,ALGONQUIN 10,1011,0,,13
63,0,McHENRY,0,Over Votes,210,COMPTROLLER,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,220,TREASURER,ALGONQUIN 10,1011,0,,22
63,0,McHENRY,0,Over Votes,220,TREASURER,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,1040,26TH SENATE,ALGONQUIN 10,1011,0,,12
63,0,McHENRY,0,Over Votes,1040,26TH SENATE,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,1100,32ND SENATE,ALGONQUIN 10,1011,0,,7
63,0,McHENRY,0,Over Votes,1100,32ND SENATE,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 10,1011,0,,69
63,0,McHENRY,0,Over Votes,1890,52ND REPRESENTATIVE,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,2010,64TH REPRESENTATIVE,ALGONQUIN 10,1011,0,,7
63,0,McHENRY,0,Over Votes,2010,64TH REPRESENTATIVE,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 10,1011,0,,126
63,0,McHENRY,0,Over Votes,4830,22ND CIRCUIT - McINTYRE VACANCY,ALGONQUIN 10,1011,0,,1
63,0,McHENRY,0,Under Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 10,1011,0,,98
63,0,McHENRY,0,Over Votes,4900,22ND CIRCUIT - RETAIN CHMIEL,ALGONQUIN 10,1011,0,,0
63,0,McHENRY,0,Under Votes,4852,2ND APPELLATE - RETAIN MCLAREN,ALGONQUIN 10,1011,0,,108
